EmployeeID,FirstName,LastName,Gender,Department,JobTitle,Salary,HireDate,PerformanceScore,ManagerID,Location,Email
688,Tonya,Hicks,Male,Sales,Sales Manager,76334.42,2021-11-09,Average,93.0,Austin,tonya.hicks@example.com
689,Frederick,Taylor,Male,Engineering,QA Engineer,59568.65,2021-03-10,Excellent,94.0,Seattle,frederick.taylor@example.com
690,Frank,Calhoun,Female,IT,Network Engineer,123492.25,2013-07-08,Good,33.0,Chicago,frank.calhoun@example.com
691,Megan,Mathews,Male,Engineering,DevOps Engineer,115614.36,2020-06-17,Average,13.0,Seattle,megan.mathews@example.com
692,Marc,Fisher,Female,Engineering,DevOps Engineer,113807.94,2011-11-17,Excellent,75.0,Austin,marc.fisher@example.com
693,Kathryn,Melton,Other,Finance,Payroll Specialist,90094.78,2013-08-29,Below Average,20.0,Austin,kathryn.melton@example.com
694,Kara,Jackson,Male,Marketing,Content Strategist,142030.32,2012-11-06,Excellent,68.0,Boston,kara.jackson@example.com
695,Kimberly,Curry,Male,Finance,Accountant,114603.32,2015-01-27,Good,21.0,Seattle,kimberly.curry@example.com
696,April,Price,Female,Engineering,Data Engineer,131052.18,2023-03-10,Good,84.0,Chicago,april.price@example.com
697,Justin,Simmons,Other,Marketing,Marketing Manager,111896.1,2015-12-25,Excellent,86.0,New York,justin.simmons@example.com
698,Eric,Francis,Male,HR,HR Manager,109224.15,2016-03-06,Average,37.0,New York,eric.francis@example.com
699,Jennifer,Olson,Female,Sales,Sales Representative,86221.57,2020-05-14,Excellent,77.0,San Francisco,jennifer.olson@example.com
700,Sarah,Brown,Male,HR,Recruiter,119662.83,2018-02-19,Below Average,30.0,San Francisco,sarah.brown@example.com
701,John,Pennington,Male,Marketing,SEO Specialist,81507.61,2020-12-25,Average,19.0,Boston,john.pennington@example.com
702,James,Glass,Female,IT,Network Engineer,142949.9,2021-10-09,Excellent,44.0,San Francisco,james.glass@example.com
703,Colleen,Fletcher,Other,HR,HR Manager,134636.57,2021-02-20,Poor,29.0,New York,colleen.fletcher@example.com
704,Kenneth,Coleman,Male,Engineering,Software Engineer,57069.22,2023-07-23,Below Average,95.0,New York,kenneth.coleman@example.com
705,Ellen,Williams,Female,HR,HR Coordinator,137545.65,2018-08-22,Average,59.0,San Francisco,ellen.williams@example.com
706,Gene,Smith,Other,Finance,Accountant,130053.28,2016-03-11,Poor,17.0,Boston,gene.smith@example.com
707,Jody,Stewart,Other,Sales,Sales Manager,95425.66,2018-02-13,Below Average,6.0,Austin,jody.stewart@example.com
708,Sarah,Carrillo,Female,HR,HR Manager,51228.44,2019-07-25,Below Average,5.0,Chicago,sarah.carrillo@example.com
709,Emily,Valencia,Male,IT,Network Engineer,144956.03,2010-11-10,Excellent,60.0,Chicago,emily.valencia@example.com
710,David,Lee,Other,Marketing,Marketing Manager,68483.79,2020-07-20,Good,91.0,Chicago,david.lee@example.com
711,Jenna,Diaz,Other,HR,Recruiter,84131.27,2011-12-10,Below Average,70.0,Boston,jenna.diaz@example.com
712,Andrew,Willis,Other,HR,HR Manager,120978.24,2023-07-15,Excellent,8.0,New York,andrew.willis@example.com
713,Debbie,Huff,Female,HR,Recruiter,72166.2,2016-10-26,Good,40.0,San Francisco,debbie.huff@example.com
714,Stephanie,Taylor,Other,Sales,Sales Manager,53512.12,2023-02-21,Average,33.0,Seattle,stephanie.taylor@example.com
715,Kevin,Graves,Male,Engineering,QA Engineer,110667.95,2015-12-15,Average,26.0,Austin,kevin.graves@example.com
716,Gregory,Rodriguez,Male,HR,HR Coordinator,137087.17,2016-06-26,Poor,18.0,Seattle,gregory.rodriguez@example.com
717,Samantha,Chen,Male,Engineering,Data Engineer,80736.04,2018-04-18,Below Average,5.0,New York,samantha.chen@example.com
718,Rebecca,Hicks,Female,Engineering,QA Engineer,138918.1,2013-06-08,Poor,34.0,Seattle,rebecca.hicks@example.com
719,Sheila,Bradley,Male,IT,Network Engineer,96489.98,2021-08-21,Average,90.0,Seattle,sheila.bradley@example.com
720,Julia,White,Female,IT,Network Engineer,95298.09,2017-05-03,Poor,22.0,Seattle,julia.white@example.com
721,Nicholas,Booker,Male,Finance,Financial Analyst,107483.77,2013-10-02,Below Average,90.0,Austin,nicholas.booker@example.com
722,Jennifer,Heath,Other,Finance,Payroll Specialist,102357.39,2015-02-27,Below Average,13.0,Seattle,jennifer.heath@example.com
723,Alejandro,Beasley,Female,IT,IT Support Specialist,138816.41,2012-07-31,Average,2.0,Chicago,alejandro.beasley@example.com
724,Timothy,Young,Other,HR,Recruiter,65416.46,2019-09-11,Poor,86.0,Boston,timothy.young@example.com
725,Joel,Martin,Male,Sales,Sales Representative,68293.68,2019-07-11,Average,57.0,New York,joel.martin@example.com
726,Patricia,Steele,Male,Engineering,DevOps Engineer,126223.7,2017-09-11,Good,44.0,San Francisco,patricia.steele@example.com
727,Ronnie,Good,Female,Marketing,Marketing Manager,121093.48,2018-10-06,Excellent,2.0,New York,ronnie.good@example.com
728,Lauren,Mckinney,Female,HR,Recruiter,87110.91,2019-10-06,Poor,12.0,New York,lauren.mckinney@example.com
729,Michael,Gonzalez,Other,IT,System Administrator,57470.94,2014-02-20,Excellent,95.0,San Francisco,michael.gonzalez@example.com
730,Tiffany,Dixon,Female,HR,HR Manager,119010.0,2011-03-29,Good,84.0,Boston,tiffany.dixon@example.com
731,Jesse,Anthony,Male,Marketing,Marketing Manager,85923.56,2016-01-19,Good,88.0,Boston,jesse.anthony@example.com
732,Robyn,Bruce,Other,IT,System Administrator,140888.76,2016-09-30,Poor,81.0,Chicago,robyn.bruce@example.com
733,Timothy,Flowers,Female,HR,Recruiter,117415.22,2013-02-07,Poor,17.0,Boston,timothy.flowers@example.com
734,Eric,Davenport,Other,IT,IT Support Specialist,52219.28,2013-01-26,Excellent,96.0,San Francisco,eric.davenport@example.com
735,Miranda,Anderson,Female,HR,Recruiter,57777.2,2019-06-13,Good,24.0,Seattle,miranda.anderson@example.com
736,Kylie,Carter,Other,Engineering,DevOps Engineer,66989.22,2016-12-01,Average,5.0,San Francisco,kylie.carter@example.com
737,Alexander,Price,Other,Sales,Account Executive,122907.66,2014-05-06,Poor,11.0,San Francisco,alexander.price@example.com
738,Jennifer,Rhodes,Other,HR,HR Manager,125350.87,2021-04-10,Good,15.0,New York,jennifer.rhodes@example.com
739,Bridget,Garcia,Female,IT,IT Support Specialist,111006.99,2022-06-18,Average,56.0,Chicago,bridget.garcia@example.com
740,Angela,Curtis,Female,Marketing,Content Strategist,88513.45,2020-05-17,Poor,92.0,New York,angela.curtis@example.com
741,Michael,Jones,Male,Sales,Account Executive,69370.23,2021-12-01,Excellent,53.0,Seattle,michael.jones@example.com
742,Ashley,Diaz,Female,HR,HR Coordinator,103896.43,2018-06-27,Below Average,94.0,San Francisco,ashley.diaz@example.com
743,Ashley,Mccann,Female,Finance,Payroll Specialist,81816.53,2022-10-25,Good,82.0,Boston,ashley.mccann@example.com
744,Jason,Douglas,Male,Engineering,Software Engineer,85118.89,2012-02-14,Poor,31.0,San Francisco,jason.douglas@example.com
745,Keith,Nelson,Other,Finance,Accountant,106241.65,2017-08-23,Good,33.0,Chicago,keith.nelson@example.com
746,Ashley,Rich,Other,Sales,Account Executive,94214.69,2023-10-30,Excellent,35.0,Austin,ashley.rich@example.com
747,Deborah,Bradford,Male,Marketing,Marketing Manager,102349.64,2013-05-02,Below Average,82.0,Austin,deborah.bradford@example.com
748,Amy,Ortega,Other,IT,Network Engineer,110496.65,2023-11-18,Good,74.0,San Francisco,amy.ortega@example.com
749,Michael,Baird,Other,Engineering,Data Engineer,57782.31,2017-09-13,Poor,28.0,Austin,michael.baird@example.com
750,Christopher,Padilla,Other,HR,HR Manager,50677.9,2019-09-16,Below Average,16.0,New York,christopher.padilla@example.com
751,Brian,Barker,Female,Finance,Accountant,62456.83,2016-07-30,Below Average,96.0,Chicago,brian.barker@example.com
752,Jennifer,Powell,Female,HR,HR Coordinator,127808.75,2024-03-31,Excellent,50.0,San Francisco,jennifer.powell@example.com
753,Keith,Doyle,Female,Engineering,Software Engineer,76596.82,2018-06-13,Below Average,73.0,New York,keith.doyle@example.com
754,James,Jimenez,Female,Engineering,Software Engineer,120457.21,2012-10-11,Average,14.0,Austin,james.jimenez@example.com
755,Sarah,Walters,Other,Marketing,Content Strategist,72334.95,2017-04-17,Excellent,55.0,New York,sarah.walters@example.com
756,Calvin,Thompson,Female,Marketing,SEO Specialist,147182.6,2016-05-24,Average,92.0,Austin,calvin.thompson@example.com
757,Travis,Jackson,Other,IT,System Administrator,108366.43,2018-10-29,Poor,67.0,Chicago,travis.jackson@example.com
758,Sherri,Allen,Female,IT,System Administrator,92229.12,2015-06-23,Average,54.0,San Francisco,sherri.allen@example.com
759,Amanda,Hanson,Male,Finance,Payroll Specialist,139648.97,2017-03-28,Good,68.0,Chicago,amanda.hanson@example.com
760,Ronald,Patrick,Other,Sales,Account Executive,54526.93,2023-02-25,Below Average,87.0,Boston,ronald.patrick@example.com
761,Robert,Nguyen,Other,Marketing,Content Strategist,75324.4,2013-04-20,Good,69.0,New York,robert.nguyen@example.com
762,David,Barry,Other,HR,Recruiter,106358.5,2015-05-06,Good,83.0,Chicago,david.barry@example.com
763,Angela,Curry,Male,Finance,Financial Analyst,69977.96,2012-12-28,Good,71.0,Austin,angela.curry@example.com
764,Allison,Harvey,Male,HR,HR Coordinator,89440.4,2020-07-10,Good,59.0,Boston,allison.harvey@example.com
765,Geoffrey,Martin,Male,Sales,Sales Representative,140036.17,2011-03-03,Average,24.0,Boston,geoffrey.martin@example.com
766,Christine,Wells,Male,Engineering,Data Engineer,55009.3,2012-05-08,Below Average,82.0,New York,christine.wells@example.com
767,Diana,Woods,Other,Marketing,Content Strategist,82562.85,2018-01-29,Good,3.0,Boston,diana.woods@example.com
768,Lisa,Evans,Other,Engineering,Data Engineer,70691.84,2015-01-10,Good,45.0,New York,lisa.evans@example.com
769,Mary,Hamilton,Other,Engineering,DevOps Engineer,136762.77,2010-12-04,Good,24.0,San Francisco,mary.hamilton@example.com
770,Renee,Wilson,Other,HR,HR Coordinator,144019.17,2021-09-13,Below Average,90.0,Chicago,renee.wilson@example.com
771,Mark,Bridges,Other,Sales,Sales Manager,95063.69,2017-11-10,Average,73.0,New York,mark.bridges@example.com
772,Connor,Drake,Other,IT,System Administrator,105034.34,2018-05-10,Good,5.0,San Francisco,connor.drake@example.com
773,Steven,Gonzalez,Male,Marketing,SEO Specialist,146924.99,2024-04-17,Excellent,43.0,Chicago,steven.gonzalez@example.com
774,Kathleen,Poole,Other,IT,System Administrator,96396.56,2020-01-01,Average,18.0,Seattle,kathleen.poole@example.com
775,Michael,Macdonald,Female,Engineering,DevOps Engineer,69586.03,2010-11-23,Good,92.0,Chicago,michael.macdonald@example.com
776,James,Rodriguez,Other,IT,System Administrator,91505.6,2012-06-11,Excellent,91.0,Austin,james.rodriguez@example.com
777,Joseph,Estrada,Other,Engineering,DevOps Engineer,56193.38,2010-08-08,Poor,47.0,Boston,joseph.estrada@example.com
778,Joseph,Richards,Male,Finance,Financial Analyst,91659.78,2019-07-05,Poor,17.0,Seattle,joseph.richards@example.com
779,Kristy,Walters,Other,HR,HR Coordinator,98839.63,2011-02-28,Poor,14.0,Boston,kristy.walters@example.com
780,James,Griffin,Female,Sales,Sales Manager,65048.64,2013-10-02,Good,56.0,Boston,james.griffin@example.com
781,Michael,Taylor,Other,Finance,Financial Analyst,104139.47,2019-11-20,Poor,77.0,Austin,michael.taylor@example.com
782,Justin,King,Female,Finance,Financial Analyst,145513.03,2012-09-24,Excellent,100.0,San Francisco,justin.king@example.com
783,Joseph,Walsh,Male,Sales,Account Executive,125973.08,2020-07-28,Poor,21.0,Boston,joseph.walsh@example.com
784,Lauren,Allen,Female,Finance,Financial Analyst,90812.86,2020-11-25,Poor,91.0,New York,lauren.allen@example.com
785,Brian,Johnson,Female,Finance,Accountant,69942.15,2021-07-09,Good,22.0,Boston,brian.johnson@example.com
786,Michelle,Horton,Female,Sales,Account Executive,83268.93,2017-09-10,Excellent,86.0,New York,michelle.horton@example.com
787,William,Reyes,Female,Marketing,Content Strategist,92547.9,2023-05-11,Poor,59.0,Boston,william.reyes@example.com
788,Nichole,Elliott,Female,Sales,Sales Manager,99274.47,2018-08-23,Poor,25.0,Austin,nichole.elliott@example.com
789,Steven,West,Male,IT,IT Support Specialist,84187.15,2018-02-10,Poor,86.0,Seattle,steven.west@example.com
790,Ryan,Morris,Female,HR,Recruiter,118065.08,2022-02-05,Poor,88.0,Boston,ryan.morris@example.com
791,Stephanie,Hernandez,Other,IT,Network Engineer,85578.19,2015-09-18,Average,3.0,Boston,stephanie.hernandez@example.com
792,Aaron,Taylor,Female,Engineering,QA Engineer,95763.86,2023-05-27,Excellent,27.0,New York,aaron.taylor@example.com
793,Isaac,Holmes,Other,Sales,Sales Representative,73779.7,2017-09-08,Average,81.0,Boston,isaac.holmes@example.com
794,Travis,Bowman,Other,Finance,Payroll Specialist,61079.13,2013-11-22,Below Average,88.0,Boston,travis.bowman@example.com
795,Alyssa,Henderson,Female,Sales,Account Executive,131740.83,2020-04-04,Average,2.0,Boston,alyssa.henderson@example.com
796,David,Kennedy,Male,IT,System Administrator,129064.42,2021-04-05,Good,26.0,Austin,david.kennedy@example.com
797,Lauren,Rivas,Other,Engineering,Software Engineer,54030.19,2012-05-13,Poor,34.0,New York,lauren.rivas@example.com
798,Bradley,Hooper,Other,Sales,Sales Manager,68195.03,2017-06-25,Below Average,53.0,Boston,bradley.hooper@example.com
799,Brian,Brown,Female,Sales,Sales Representative,83471.93,2015-10-10,Good,67.0,Seattle,brian.brown@example.com
800,Elizabeth,White,Other,Sales,Sales Representative,130396.13,2015-02-27,Average,79.0,Boston,elizabeth.white@example.com
801,Thomas,Anderson,Female,Finance,Payroll Specialist,133025.97,2012-03-23,Poor,38.0,Chicago,thomas.anderson@example.com
802,James,Thompson,Male,Finance,Payroll Specialist,126458.36,2021-09-12,Average,3.0,Chicago,james.thompson@example.com
803,Stephanie,Cook,Other,Engineering,Software Engineer,118438.3,2023-08-22,Average,59.0,New York,stephanie.cook@example.com
804,Patricia,Jenkins,Male,Sales,Sales Representative,144930.37,2020-03-10,Good,88.0,Seattle,patricia.jenkins@example.com
805,Jessica,Powers,Female,Sales,Sales Representative,102296.06,2020-04-17,Poor,6.0,Austin,jessica.powers@example.com
806,Garrett,Bryant,Other,IT,Network Engineer,83872.34,2021-12-11,Average,18.0,New York,garrett.bryant@example.com
807,Anna,Garcia,Male,Engineering,Software Engineer,86869.11,2016-08-21,Below Average,66.0,Seattle,anna.garcia@example.com
808,Patrick,Kane,Female,Marketing,Marketing Manager,137655.43,2015-09-15,Poor,68.0,Seattle,patrick.kane@example.com
809,Daniel,Crawford,Female,Engineering,DevOps Engineer,124163.96,2023-01-13,Average,63.0,Chicago,daniel.crawford@example.com
810,Johnathan,Adams,Female,Marketing,Content Strategist,96027.92,2010-12-31,Good,19.0,Chicago,johnathan.adams@example.com
811,Anthony,Fuller,Female,Sales,Sales Manager,90908.44,2014-12-29,Good,61.0,New York,anthony.fuller@example.com
812,Mary,Trujillo,Female,IT,System Administrator,95378.38,2017-05-22,Below Average,10.0,New York,mary.trujillo@example.com
813,Luis,Montgomery,Female,IT,Network Engineer,51369.37,2022-03-13,Below Average,81.0,Boston,luis.montgomery@example.com
814,Jennifer,Romero,Other,Engineering,DevOps Engineer,136608.97,2012-12-23,Average,45.0,Chicago,jennifer.romero@example.com
815,John,Meyers,Male,HR,HR Coordinator,130588.43,2019-12-28,Average,99.0,Austin,john.meyers@example.com
816,Laura,Mcdaniel,Female,Sales,Sales Representative,90479.12,2024-01-03,Below Average,16.0,San Francisco,laura.mcdaniel@example.com
817,Shannon,Moore,Female,Engineering,DevOps Engineer,64027.01,2016-05-01,Average,3.0,Chicago,shannon.moore@example.com
818,Timothy,Barr,Other,Sales,Sales Representative,145156.55,2023-08-21,Below Average,14.0,Boston,timothy.barr@example.com
819,Erin,Keller,Male,Marketing,SEO Specialist,148410.9,2019-08-21,Below Average,22.0,Boston,erin.keller@example.com
820,Nicole,Garcia,Other,Engineering,Software Engineer,132122.32,2023-04-28,Excellent,96.0,Austin,nicole.garcia@example.com
821,Donna,Berry,Female,HR,HR Coordinator,71383.08,2019-06-19,Good,81.0,Chicago,donna.berry@example.com
822,Randy,Holmes,Female,HR,Recruiter,78170.38,2020-04-11,Good,42.0,Seattle,randy.holmes@example.com
823,Derek,Cline,Female,IT,Network Engineer,128798.82,2021-07-05,Poor,19.0,Boston,derek.cline@example.com
824,Brittany,Mullins,Other,HR,HR Manager,57018.99,2023-08-15,Excellent,9.0,Austin,brittany.mullins@example.com
825,Lauren,White,Other,Marketing,Content Strategist,138634.24,2011-02-19,Poor,10.0,Chicago,lauren.white@example.com
826,Ashley,Crane,Female,HR,HR Manager,62911.67,2023-11-16,Below Average,1.0,Boston,ashley.crane@example.com
827,Cassidy,Reed,Other,IT,System Administrator,92909.7,2013-04-14,Good,9.0,Chicago,cassidy.reed@example.com
828,Sara,Hart,Female,IT,Network Engineer,130780.78,2012-09-03,Good,64.0,Boston,sara.hart@example.com
829,Erik,Phillips,Female,Marketing,Marketing Manager,58602.78,2015-01-29,Average,88.0,San Francisco,erik.phillips@example.com
830,Kyle,Garcia,Female,Sales,Sales Manager,74165.09,2015-03-22,Average,37.0,San Francisco,kyle.garcia@example.com
831,Shawn,Montgomery,Female,Marketing,Marketing Manager,137375.05,2023-08-23,Good,58.0,Austin,shawn.montgomery@example.com
832,Ashley,Neal,Female,IT,IT Support Specialist,132772.6,2021-03-26,Excellent,47.0,Austin,ashley.neal@example.com
833,Alan,Moore,Female,Sales,Sales Representative,67574.86,2013-11-14,Excellent,25.0,San Francisco,alan.moore@example.com
834,Kyle,Wilson,Male,Finance,Financial Analyst,128898.56,2010-08-22,Poor,2.0,Austin,kyle.wilson@example.com
835,Crystal,Elliott,Male,Finance,Financial Analyst,60188.31,2024-01-31,Poor,99.0,Seattle,crystal.elliott@example.com
836,Christopher,Mullins,Female,IT,System Administrator,143058.65,2022-05-07,Poor,82.0,San Francisco,christopher.mullins@example.com
837,Rebecca,Valdez,Male,Marketing,Content Strategist,63203.29,2016-02-07,Good,50.0,Austin,rebecca.valdez@example.com
838,James,Orozco,Other,Marketing,Content Strategist,149819.77,2017-04-15,Excellent,75.0,Austin,james.orozco@example.com
839,Kristy,Nielsen,Female,IT,IT Support Specialist,72227.83,2018-04-14,Poor,75.0,Seattle,kristy.nielsen@example.com
840,Jeffrey,Krueger,Male,Engineering,QA Engineer,56314.23,2014-11-24,Excellent,87.0,San Francisco,jeffrey.krueger@example.com
841,Nicholas,Stewart,Male,Engineering,Data Engineer,63405.89,2023-05-22,Average,37.0,Chicago,nicholas.stewart@example.com
842,Shane,Kelley,Female,Finance,Financial Analyst,134732.13,2021-11-28,Average,95.0,Seattle,shane.kelley@example.com
843,Taylor,Boyd,Female,Finance,Payroll Specialist,149850.51,2017-08-15,Excellent,8.0,Austin,taylor.boyd@example.com
844,Kristine,Lee,Other,Sales,Sales Manager,125228.23,2016-04-21,Excellent,71.0,Seattle,kristine.lee@example.com
845,Stacy,Brooks,Other,HR,Recruiter,118948.75,2024-03-04,Good,30.0,San Francisco,stacy.brooks@example.com
846,Neil,Mcmahon,Male,Marketing,SEO Specialist,51158.79,2010-06-02,Below Average,94.0,Boston,neil.mcmahon@example.com
847,Anne,Stewart,Other,Sales,Account Executive,71259.42,2010-11-18,Below Average,60.0,San Francisco,anne.stewart@example.com
848,Christina,Browning,Male,Sales,Sales Manager,86352.72,2012-04-04,Average,47.0,Seattle,christina.browning@example.com
849,Linda,Hoffman,Female,Marketing,SEO Specialist,135238.34,2015-06-15,Average,9.0,Seattle,linda.hoffman@example.com
850,Danielle,Howe,Female,Marketing,Content Strategist,54807.22,2013-06-01,Good,83.0,San Francisco,danielle.howe@example.com
851,Christopher,Obrien,Male,Finance,Accountant,87390.97,2014-02-03,Good,78.0,New York,christopher.obrien@example.com
852,Randy,Gibbs,Other,Engineering,DevOps Engineer,135185.69,2015-07-09,Good,47.0,Austin,randy.gibbs@example.com
853,Claire,Young,Other,Engineering,DevOps Engineer,71023.34,2012-01-07,Poor,24.0,New York,claire.young@example.com
854,Carol,Snyder,Male,HR,HR Coordinator,99080.16,2011-09-16,Average,23.0,Boston,carol.snyder@example.com
855,Christopher,Nunez,Female,Finance,Financial Analyst,115158.76,2021-01-27,Average,21.0,Austin,christopher.nunez@example.com
856,Paul,Brooks,Female,Engineering,QA Engineer,109795.52,2018-10-06,Excellent,48.0,Boston,paul.brooks@example.com
857,John,Davis,Male,HR,HR Coordinator,117281.86,2016-03-03,Excellent,15.0,Chicago,john.davis@example.com
858,Kimberly,Montgomery,Female,Finance,Financial Analyst,62848.8,2010-09-15,Average,51.0,Seattle,kimberly.montgomery@example.com
859,Allison,Mueller,Male,Finance,Financial Analyst,129471.83,2020-07-21,Excellent,36.0,Boston,allison.mueller@example.com
860,Lisa,Martin,Female,HR,Recruiter,124391.68,2011-04-18,Below Average,39.0,San Francisco,lisa.martin@example.com
861,Cassandra,Thompson,Other,Marketing,Marketing Manager,95747.41,2010-06-11,Below Average,55.0,San Francisco,cassandra.thompson@example.com
862,James,Smith,Female,Sales,Account Executive,97456.44,2020-07-19,Below Average,45.0,San Francisco,james.smith@example.com
863,Donald,Williams,Female,Sales,Sales Representative,103149.44,2023-12-16,Poor,18.0,Boston,donald.williams@example.com
864,William,Tran,Female,Engineering,QA Engineer,104247.47,2020-01-16,Average,87.0,New York,william.tran@example.com
865,Joanna,Summers,Female,Sales,Account Executive,56029.06,2011-07-12,Good,31.0,Chicago,joanna.summers@example.com
866,Richard,Tran,Female,Finance,Accountant,61463.49,2014-03-22,Below Average,35.0,Seattle,richard.tran@example.com
867,Christopher,Hayes,Other,Engineering,Data Engineer,85956.77,2012-12-27,Poor,51.0,Seattle,christopher.hayes@example.com
868,Timothy,Torres,Male,HR,HR Manager,103002.17,2019-05-13,Below Average,63.0,Seattle,timothy.torres@example.com
869,Adam,Castro,Female,Marketing,Content Strategist,149788.16,2023-12-29,Good,60.0,San Francisco,adam.castro@example.com
870,Crystal,Perez,Female,Finance,Payroll Specialist,100404.27,2018-10-19,Excellent,90.0,Seattle,crystal.perez@example.com
871,Timothy,Hess,Female,Engineering,QA Engineer,102134.51,2016-04-24,Excellent,1.0,Boston,timothy.hess@example.com
872,Richard,Williams,Other,HR,HR Coordinator,97399.16,2024-02-11,Excellent,85.0,Boston,richard.williams@example.com
873,Daniel,Farrell,Other,IT,Network Engineer,82054.03,2015-03-25,Below Average,32.0,Austin,daniel.farrell@example.com
874,Eric,Martinez,Female,Finance,Accountant,127360.9,2020-02-11,Poor,94.0,New York,eric.martinez@example.com
875,Ryan,Dodson,Other,Engineering,DevOps Engineer,94300.82,2018-10-08,Good,66.0,Seattle,ryan.dodson@example.com
876,Brandi,Weeks,Female,Engineering,Data Engineer,53653.23,2018-12-10,Average,30.0,Boston,brandi.weeks@example.com
877,Rebecca,Patterson,Female,HR,HR Coordinator,149341.7,2022-05-06,Good,88.0,Seattle,rebecca.patterson@example.com
878,Adam,Valentine,Other,HR,Recruiter,146174.81,2021-04-06,Good,22.0,Seattle,adam.valentine@example.com
879,Christina,Jones,Male,Marketing,Content Strategist,120488.89,2022-12-09,Good,99.0,Chicago,christina.jones@example.com
880,Carolyn,Jordan,Female,Sales,Sales Representative,54788.25,2011-05-18,Good,36.0,Chicago,carolyn.jordan@example.com
881,Shawn,Cook,Male,HR,HR Manager,63655.24,2012-03-20,Excellent,38.0,Seattle,shawn.cook@example.com
882,Jerry,Simpson,Other,Marketing,Content Strategist,57173.59,2012-10-27,Good,47.0,New York,jerry.simpson@example.com
883,Benjamin,Kaiser,Other,Engineering,QA Engineer,142453.42,2013-05-30,Poor,34.0,San Francisco,benjamin.kaiser@example.com
884,Joe,Hernandez,Other,HR,HR Coordinator,115695.51,2014-03-19,Good,26.0,Chicago,joe.hernandez@example.com
885,Nicolas,Evans,Male,Engineering,QA Engineer,138272.5,2013-08-18,Good,68.0,Boston,nicolas.evans@example.com
886,Alexis,Love,Female,Finance,Financial Analyst,67046.87,2022-08-10,Average,7.0,Seattle,alexis.love@example.com
887,Lisa,Johnson,Other,Finance,Payroll Specialist,144889.19,2020-08-19,Good,58.0,Chicago,lisa.johnson@example.com
888,Shannon,Campbell,Male,IT,Network Engineer,69046.99,2013-10-04,Excellent,23.0,Seattle,shannon.campbell@example.com
889,Erica,Henry,Other,Marketing,SEO Specialist,107260.14,2022-05-26,Average,39.0,Chicago,erica.henry@example.com
890,William,Lee,Male,HR,Recruiter,72527.16,2016-01-26,Below Average,78.0,Boston,william.lee@example.com
891,Paul,Navarro,Female,Marketing,Content Strategist,97176.27,2021-09-14,Poor,4.0,New York,paul.navarro@example.com
892,Aaron,Anderson,Other,IT,System Administrator,93072.36,2018-07-01,Excellent,78.0,Chicago,aaron.anderson@example.com
893,Melinda,Barnes,Other,Engineering,Software Engineer,97966.87,2018-09-26,Poor,52.0,Austin,melinda.barnes@example.com
894,Kirsten,Rowe,Female,Marketing,SEO Specialist,111802.29,2017-10-29,Poor,62.0,Boston,kirsten.rowe@example.com
895,Patricia,Jones,Female,IT,Network Engineer,108992.46,2016-08-23,Good,38.0,Seattle,patricia.jones@example.com
896,Derek,Mendez,Male,Sales,Sales Representative,70666.66,2022-04-02,Good,73.0,Chicago,derek.mendez@example.com
897,James,Jackson,Female,Marketing,SEO Specialist,62102.75,2019-12-31,Poor,90.0,Boston,james.jackson@example.com
898,David,Thomas,Female,Marketing,SEO Specialist,125340.34,2015-09-04,Below Average,1.0,Chicago,david.thomas@example.com
899,Valerie,Parker,Other,Finance,Accountant,62938.85,2015-04-10,Excellent,53.0,Chicago,valerie.parker@example.com
900,Matthew,Scott,Male,Marketing,Marketing Manager,56205.75,2017-12-06,Excellent,41.0,Boston,matthew.scott@example.com
901,Tom,Cunningham,Male,Finance,Accountant,56978.91,2018-10-22,Excellent,47.0,New York,tom.cunningham@example.com
902,Dustin,Miller,Male,Marketing,SEO Specialist,148540.38,2013-09-15,Excellent,1.0,San Francisco,dustin.miller@example.com
903,Wesley,Jefferson,Other,Finance,Accountant,91998.79,2016-11-20,Excellent,95.0,Seattle,wesley.jefferson@example.com
904,Ana,White,Female,HR,HR Manager,144271.54,2022-10-13,Average,28.0,Seattle,ana.white@example.com
905,Jeremy,Washington,Other,Finance,Accountant,117085.79,2020-05-19,Poor,100.0,New York,jeremy.washington@example.com
906,Jennifer,Cochran,Other,HR,HR Manager,67540.48,2021-12-20,Below Average,64.0,San Francisco,jennifer.cochran@example.com
907,Jennifer,Liu,Male,IT,Network Engineer,57715.71,2011-12-23,Excellent,59.0,Austin,jennifer.liu@example.com
908,Megan,Woods,Male,Sales,Account Executive,80118.76,2020-07-03,Poor,79.0,New York,megan.woods@example.com
909,Ashley,Thomas,Male,Sales,Sales Representative,99567.6,2013-10-14,Good,46.0,Seattle,ashley.thomas@example.com
910,Eric,Fuller,Other,IT,Network Engineer,56087.94,2020-11-27,Excellent,26.0,Boston,eric.fuller@example.com
911,Donna,Haynes,Other,Marketing,SEO Specialist,133236.67,2014-02-04,Excellent,63.0,Boston,donna.haynes@example.com
912,Allison,Jenkins,Female,IT,System Administrator,69646.9,2020-08-02,Below Average,63.0,San Francisco,allison.jenkins@example.com
913,Wendy,Love,Female,Marketing,Content Strategist,81883.74,2018-07-20,Good,65.0,Austin,wendy.love@example.com
914,Angelica,Owens,Female,Finance,Financial Analyst,93620.2,2016-04-17,Poor,48.0,San Francisco,angelica.owens@example.com
